map, turns, p1score, p1_dest_list, p1_bonus_points, p2score, p2_dest_list, p2_bonus_points
nordiccountries,66,40,15,61,15
nordiccountries,50,113,15,10,0
nordiccountries,66,92,0,93,15
nordiccountries,62,84,15,24,0
nordiccountries,69,144,15,42,0
nordiccountries,66,93,0,81,15
nordiccountries,64,112,15,40,15
nordiccountries,77,57,0,76,15
nordiccountries,62,92,15,-6,0
nordiccountries,66,35,0,36,15
nordiccountries,76,105,0,95,15
nordiccountries,73,32,0,90,15
nordiccountries,74,111,15,63,15
nordiccountries,78,32,0,95,15
nordiccountries,57,82,0,78,15
nordiccountries,62,97,0,77,15
nordiccountries,70,49,0,64,15
nordiccountries,70,47,0,63,15
nordiccountries,69,111,15,56,15
nordiccountries,74,53,15,97,15
nordiccountries,53,94,0,62,15
nordiccountries,78,69,0,101,15
nordiccountries,61,43,15,33,0
nordiccountries,63,126,0,94,15
nordiccountries,62,124,15,62,15
nordiccountries,61,110,0,85,15
nordiccountries,77,38,0,61,15
nordiccountries,90,50,0,101,15
nordiccountries,60,64,0,78,15
nordiccountries,72,104,15,28,0
nordiccountries,77,13,0,62,15
nordiccountries,64,122,15,21,0
nordiccountries,61,71,15,49,15
nordiccountries,78,119,0,103,15
nordiccountries,65,100,15,9,0
nordiccountries,66,74,15,44,15
nordiccountries,74,78,0,104,15
nordiccountries,51,83,0,64,15
nordiccountries,64,81,15,64,15
nordiccountries,57,66,15,5,15
nordiccountries,59,111,15,-25,0
nordiccountries,61,96,15,16,0
nordiccountries,60,120,15,3,0
nordiccountries,64,107,15,0,0
nordiccountries,65,40,0,72,15
nordiccountries,60,9,0,78,15
nordiccountries,69,115,15,6,0
nordiccountries,70,68,15,45,0
nordiccountries,65,55,0,57,15
nordiccountries,64,75,15,-22,0
nordiccountries,62,111,15,1,0
nordiccountries,72,63,0,88,15
nordiccountries,84,58,15,56,15
nordiccountries,68,115,15,-12,0
nordiccountries,92,22,0,80,15
nordiccountries,58,98,15,43,0
nordiccountries,89,74,15,80,15
nordiccountries,74,74,15,72,0
nordiccountries,66,123,15,34,0
nordiccountries,61,57,0,94,15
nordiccountries,64,98,0,82,15
nordiccountries,68,125,15,-23,0
nordiccountries,54,105,15,-9,0
nordiccountries,71,54,15,56,15
nordiccountries,54,38,0,121,15
nordiccountries,75,72,15,75,15
nordiccountries,59,23,15,-19,0
nordiccountries,59,120,15,70,15
nordiccountries,71,14,0,95,15
nordiccountries,58,0,0,56,15
nordiccountries,63,83,0,63,15
nordiccountries,68,100,15,82,15
nordiccountries,77,31,0,90,15
nordiccountries,56,92,15,-7,0
nordiccountries,63,35,0,67,15
nordiccountries,61,95,15,43,15
nordiccountries,93,132,15,52,0
nordiccountries,57,101,15,-12,0
nordiccountries,64,118,15,11,0
nordiccountries,62,106,15,4,0
nordiccountries,58,95,15,126,15
nordiccountries,69,11,0,50,15
nordiccountries,84,80,0,78,15
nordiccountries,69,-29,0,79,15
nordiccountries,60,35,0,107,15
nordiccountries,67,41,15,-2,0
nordiccountries,59,83,15,31,0
nordiccountries,63,79,0,103,15
nordiccountries,61,-20,0,97,15
nordiccountries,56,108,0,106,15
nordiccountries,57,81,15,-37,0
nordiccountries,60,123,15,10,0
nordiccountries,76,107,15,13,15
nordiccountries,72,115,15,18,0
nordiccountries,56,70,0,97,15
nordiccountries,56,104,15,22,0
nordiccountries,90,70,15,58,0
nordiccountries,57,68,0,34,15
nordiccountries,68,0,0,27,15
nordiccountries,69,97,15,73,15
nordiccountries,57,99,0,67,15
nordiccountries,81,92,0,104,15
nordiccountries,73,54,0,83,15
nordiccountries,64,122,15,88,15
nordiccountries,87,17,0,111,15
nordiccountries,75,92,15,75,15
nordiccountries,63,117,15,5,0
nordiccountries,57,85,15,21,0
nordiccountries,71,39,0,110,15
nordiccountries,65,28,0,89,15
nordiccountries,68,66,0,51,15
nordiccountries,57,32,0,63,15
nordiccountries,67,115,15,-2,0
nordiccountries,66,95,15,32,0
nordiccountries,59,53,15,29,0
nordiccountries,68,108,15,-2,0
nordiccountries,62,55,0,58,15
nordiccountries,57,81,15,-9,0
nordiccountries,67,102,15,47,15
nordiccountries,51,100,15,27,0
nordiccountries,55,103,15,20,0
nordiccountries,53,72,15,8,0
nordiccountries,76,97,15,21,0
nordiccountries,54,49,15,-1,0
nordiccountries,70,76,15,51,0
nordiccountries,60,106,15,46,15
nordiccountries,56,101,15,67,0
nordiccountries,61,-19,0,75,15
nordiccountries,68,117,15,-3,0
nordiccountries,67,79,15,-18,0
nordiccountries,64,112,15,18,15
nordiccountries,74,100,0,112,15
nordiccountries,84,104,0,87,15
nordiccountries,81,119,15,10,0
nordiccountries,66,83,0,72,15
nordiccountries,69,86,0,87,15
nordiccountries,79,43,15,23,15
nordiccountries,56,95,15,38,0
nordiccountries,69,76,15,30,0
nordiccountries,66,116,15,44,0
nordiccountries,69,119,15,33,0
nordiccountries,70,30,0,97,15
nordiccountries,62,61,15,98,15
nordiccountries,65,85,15,-1,0
nordiccountries,58,115,15,-25,0
nordiccountries,60,61,0,79,15
nordiccountries,56,25,0,110,15
nordiccountries,70,98,15,39,0
nordiccountries,58,82,15,40,15
nordiccountries,73,76,0,104,15
nordiccountries,56,115,15,8,0
nordiccountries,55,96,0,60,15
nordiccountries,86,100,0,111,15
nordiccountries,73,111,15,42,0
nordiccountries,57,121,15,10,0
nordiccountries,83,104,15,57,15
nordiccountries,75,119,0,104,15
nordiccountries,63,60,15,34,15
nordiccountries,65,12,0,62,15
nordiccountries,83,37,0,104,15
nordiccountries,47,79,0,54,15
nordiccountries,58,-2,0,55,15
nordiccountries,64,133,15,42,0
nordiccountries,58,101,15,6,0
nordiccountries,57,121,15,-7,0
nordiccountries,63,30,15,8,0
nordiccountries,61,132,15,37,0
nordiccountries,66,93,0,49,15
nordiccountries,52,110,15,84,15
nordiccountries,64,107,0,102,15
nordiccountries,56,88,0,91,15
nordiccountries,58,20,0,88,15
nordiccountries,62,61,15,20,15
nordiccountries,73,105,0,57,15
nordiccountries,64,118,15,12,0
nordiccountries,53,107,15,59,15
nordiccountries,62,90,0,80,15
nordiccountries,80,25,0,30,15
nordiccountries,64,30,0,47,15
nordiccountries,56,80,15,24,15
nordiccountries,64,108,15,-20,0
nordiccountries,62,109,15,47,0
nordiccountries,66,47,15,46,15
nordiccountries,66,128,15,0,0
nordiccountries,61,106,15,19,0
nordiccountries,72,113,15,88,0
nordiccountries,71,102,15,20,0
nordiccountries,68,23,0,74,15
nordiccountries,68,60,15,23,0
nordiccountries,65,109,15,89,15
nordiccountries,57,115,15,29,0
nordiccountries,63,76,15,-29,0
nordiccountries,57,92,15,75,15
nordiccountries,67,66,15,-4,0
nordiccountries,56,82,15,-28,0
nordiccountries,70,7,0,85,15
nordiccountries,72,29,0,109,15
nordiccountries,55,65,0,66,15
nordiccountries,58,62,0,95,15
nordiccountries,59,-2,0,61,15
nordiccountries,73,106,0,80,15
nordiccountries,55,90,15,40,0
nordiccountries,58,97,0,87,15
nordiccountries,50,112,15,42,15
nordiccountries,54,85,15,2,0
nordiccountries,82,104,15,32,15
nordiccountries,68,48,0,94,15
nordiccountries,59,117,15,-12,0
nordiccountries,72,131,15,-11,0
nordiccountries,67,63,15,62,15
nordiccountries,66,26,15,26,15
nordiccountries,54,83,15,27,0
nordiccountries,61,65,15,42,15
nordiccountries,56,63,15,58,15
nordiccountries,69,72,15,14,0
nordiccountries,65,14,0,42,15
nordiccountries,53,118,15,-15,0
nordiccountries,68,83,15,25,0
nordiccountries,65,10,0,102,15
nordiccountries,57,87,15,12,0
nordiccountries,60,65,15,59,15
nordiccountries,68,26,0,86,15
nordiccountries,63,120,15,-3,0
nordiccountries,79,121,15,1,0
nordiccountries,56,82,15,-5,0
nordiccountries,57,87,15,1,0
nordiccountries,71,52,0,106,15
nordiccountries,58,9,15,25,15
nordiccountries,84,112,15,9,0
nordiccountries,61,116,15,52,15
nordiccountries,71,56,15,59,15
nordiccountries,57,62,0,56,15
nordiccountries,63,123,15,70,15
nordiccountries,66,119,15,-20,0
nordiccountries,56,80,15,47,15
nordiccountries,68,106,15,11,0
nordiccountries,65,86,0,57,15
nordiccountries,76,24,0,79,15
nordiccountries,86,135,15,29,0
nordiccountries,62,-21,0,23,15
nordiccountries,56,83,15,-6,0
nordiccountries,85,117,15,15,0
nordiccountries,86,11,0,96,15
nordiccountries,57,103,15,-12,0
nordiccountries,59,77,0,52,15
nordiccountries,69,43,0,78,15
nordiccountries,70,134,15,41,0
nordiccountries,78,11,0,77,15
nordiccountries,63,14,0,77,15
nordiccountries,86,42,15,-10,0
nordiccountries,63,55,0,103,15
nordiccountries,68,39,0,108,15
nordiccountries,75,114,15,41,0
nordiccountries,63,82,15,26,0
nordiccountries,68,0,0,96,15
nordiccountries,74,92,15,24,15
nordiccountries,74,116,15,29,0
nordiccountries,70,32,0,89,15
nordiccountries,84,28,0,62,15
nordiccountries,70,45,0,98,15
nordiccountries,63,39,15,18,0
nordiccountries,77,25,0,104,15
nordiccountries,66,-37,0,59,15
nordiccountries,63,43,0,34,15
nordiccountries,53,74,0,65,15
nordiccountries,51,87,15,32,15
nordiccountries,56,100,15,-15,0
nordiccountries,59,39,0,108,15
nordiccountries,61,113,15,59,15
nordiccountries,62,83,15,65,15
nordiccountries,63,59,15,-11,0
nordiccountries,67,95,15,29,0
nordiccountries,69,84,15,-19,0
nordiccountries,58,89,15,70,15
nordiccountries,49,70,0,34,15
nordiccountries,63,100,15,-6,0
nordiccountries,65,95,15,52,15
nordiccountries,56,-18,0,92,15
nordiccountries,63,-10,0,43,15
nordiccountries,65,99,15,51,15
nordiccountries,68,90,15,12,0
nordiccountries,75,82,0,125,15
nordiccountries,59,105,15,48,15
nordiccountries,72,124,15,35,0
nordiccountries,56,3,0,113,15
nordiccountries,66,94,15,39,15
nordiccountries,67,135,15,58,0
nordiccountries,74,139,15,103,15
nordiccountries,69,46,15,42,15
nordiccountries,66,115,15,20,0
nordiccountries,66,80,0,95,15
nordiccountries,87,51,0,117,15
nordiccountries,61,13,15,6,0
nordiccountries,79,130,15,42,0
nordiccountries,50,86,15,4,0
nordiccountries,64,114,15,12,0
nordiccountries,55,38,15,12,0
nordiccountries,55,98,15,70,15
nordiccountries,61,35,0,124,15
nordiccountries,60,126,15,-20,0
nordiccountries,66,49,0,101,15
nordiccountries,69,-1,0,41,15
nordiccountries,66,52,15,78,15
nordiccountries,75,124,15,9,0
nordiccountries,65,101,0,50,15
nordiccountries,66,112,15,53,0
nordiccountries,72,53,0,104,15
nordiccountries,71,124,15,-17,0
nordiccountries,73,55,15,14,0
nordiccountries,82,-14,0,85,15
nordiccountries,57,21,0,101,15
nordiccountries,81,39,0,108,15
nordiccountries,59,72,0,61,15
nordiccountries,61,-26,0,62,15
nordiccountries,64,53,0,73,15
nordiccountries,65,83,15,22,0
nordiccountries,63,111,15,63,15
nordiccountries,62,112,0,104,15
nordiccountries,67,109,15,38,15
nordiccountries,73,99,0,112,15
nordiccountries,67,51,15,32,15
nordiccountries,75,125,15,49,0
nordiccountries,60,53,15,-1,0
nordiccountries,62,45,0,81,15
nordiccountries,66,27,0,101,15
nordiccountries,66,70,0,75,15
nordiccountries,71,77,0,102,15
nordiccountries,63,18,0,59,15
nordiccountries,68,63,15,86,15
nordiccountries,75,51,0,63,15
nordiccountries,71,125,15,-33,0
nordiccountries,63,59,0,116,15
nordiccountries,61,33,15,83,15
nordiccountries,64,78,15,-1,0
nordiccountries,82,124,15,101,15
nordiccountries,67,94,15,21,0
nordiccountries,74,48,0,56,15
nordiccountries,55,83,15,9,0
nordiccountries,66,108,15,29,0
nordiccountries,55,121,15,34,0
nordiccountries,62,100,15,22,15
nordiccountries,93,100,0,97,15
nordiccountries,62,14,0,100,15
nordiccountries,61,47,15,85,15
nordiccountries,70,50,15,63,15
nordiccountries,63,100,15,21,0
nordiccountries,62,119,15,65,0
nordiccountries,64,4,0,86,15
nordiccountries,58,117,15,0,0
nordiccountries,82,119,15,18,0
nordiccountries,77,52,0,99,15
nordiccountries,56,111,15,46,0
nordiccountries,58,80,0,109,15
nordiccountries,60,114,15,64,0
nordiccountries,69,85,0,82,15
nordiccountries,61,90,15,46,15
nordiccountries,66,84,0,99,15
nordiccountries,60,103,15,16,0
nordiccountries,62,76,15,35,15
nordiccountries,61,5,0,55,15
nordiccountries,68,50,0,113,15
nordiccountries,69,121,15,37,0
nordiccountries,64,78,15,-5,0
nordiccountries,73,58,0,63,15
nordiccountries,57,31,15,27,15
nordiccountries,75,5,0,37,15
nordiccountries,76,26,0,107,15
nordiccountries,61,15,0,40,15
nordiccountries,90,72,0,99,15
nordiccountries,60,54,15,65,15
nordiccountries,79,103,15,56,15
nordiccountries,68,47,15,8,0
nordiccountries,72,-5,0,63,15
nordiccountries,54,101,15,-14,0
nordiccountries,62,3,0,40,15
nordiccountries,67,122,15,36,0
nordiccountries,64,88,15,53,15
nordiccountries,68,107,15,23,0
nordiccountries,74,112,15,-21,0
nordiccountries,58,104,15,67,15
nordiccountries,76,17,0,110,15
nordiccountries,59,99,15,12,0
nordiccountries,77,112,0,76,15
nordiccountries,79,115,15,56,0
nordiccountries,68,91,0,74,15
nordiccountries,61,71,15,27,15
nordiccountries,58,90,0,85,15
nordiccountries,78,134,15,82,15
nordiccountries,61,100,0,83,15
nordiccountries,78,78,0,114,15
nordiccountries,83,92,15,45,0
nordiccountries,72,113,15,70,15
nordiccountries,58,74,15,14,0
nordiccountries,52,85,15,27,15
nordiccountries,84,124,15,6,0
nordiccountries,65,47,15,35,15
nordiccountries,54,83,15,35,0
nordiccountries,55,116,15,37,0
nordiccountries,65,123,15,22,0
nordiccountries,63,63,15,28,0
nordiccountries,56,54,0,83,15
nordiccountries,63,88,15,48,15
nordiccountries,58,80,15,34,0
nordiccountries,66,120,15,66,0
nordiccountries,69,113,15,42,0
nordiccountries,67,108,15,-2,0
nordiccountries,59,83,0,96,15
nordiccountries,56,36,15,36,15
nordiccountries,62,17,0,42,15
nordiccountries,66,39,15,63,15
nordiccountries,71,102,15,-17,0
nordiccountries,69,60,0,89,15
nordiccountries,57,104,15,8,0
nordiccountries,55,105,15,-15,0
nordiccountries,69,106,15,73,0
nordiccountries,60,14,0,46,15
nordiccountries,58,27,0,115,15
nordiccountries,65,80,0,93,15
nordiccountries,65,19,0,86,15
nordiccountries,71,11,0,89,15
nordiccountries,71,107,15,76,15
nordiccountries,72,55,15,17,0
nordiccountries,62,124,15,16,0
nordiccountries,86,71,15,48,15
nordiccountries,62,96,0,94,15
nordiccountries,57,76,15,22,0
nordiccountries,61,42,0,97,15
nordiccountries,83,36,0,113,15
nordiccountries,82,56,0,80,15
nordiccountries,64,81,0,75,15
nordiccountries,67,26,15,18,15
nordiccountries,58,30,15,-20,0
nordiccountries,50,91,15,30,15
nordiccountries,63,56,0,77,15
nordiccountries,67,122,15,49,15
nordiccountries,86,107,15,35,0
nordiccountries,66,114,15,15,0
nordiccountries,62,0,0,64,15
nordiccountries,72,101,0,80,15
nordiccountries,63,-8,0,47,15
nordiccountries,68,27,0,59,15
nordiccountries,58,12,0,64,15
nordiccountries,59,0,0,93,15
nordiccountries,65,23,15,17,15
nordiccountries,73,114,15,18,0
nordiccountries,64,10,0,93,15
nordiccountries,73,91,0,112,15
nordiccountries,68,76,0,61,15
nordiccountries,59,103,15,-37,0
nordiccountries,53,96,15,5,0
nordiccountries,66,122,15,26,0
nordiccountries,74,83,15,82,0
nordiccountries,64,88,15,58,0
nordiccountries,61,63,0,77,15
nordiccountries,76,11,0,54,15
nordiccountries,65,36,15,11,15
nordiccountries,64,49,0,115,15
nordiccountries,60,53,0,34,15
nordiccountries,53,23,0,45,15
nordiccountries,57,108,15,28,0
nordiccountries,75,48,15,34,0
nordiccountries,61,60,15,64,15
nordiccountries,67,-16,0,74,15
nordiccountries,76,11,0,30,15
nordiccountries,59,111,15,10,0
nordiccountries,68,115,15,53,15
nordiccountries,66,118,15,18,0
nordiccountries,62,83,15,-3,0
nordiccountries,82,10,15,37,15
nordiccountries,60,-7,0,107,15
nordiccountries,73,36,0,82,15
nordiccountries,61,44,15,52,15
nordiccountries,71,89,0,56,15
nordiccountries,75,69,0,94,15
nordiccountries,56,119,15,57,15
nordiccountries,57,3,0,93,15
nordiccountries,78,13,0,69,15
nordiccountries,57,95,15,10,0
nordiccountries,69,7,0,52,15
nordiccountries,58,3,0,47,15
nordiccountries,55,-1,0,28,15
nordiccountries,61,108,15,38,0
nordiccountries,63,21,0,106,15
nordiccountries,62,12,0,74,15
nordiccountries,66,-9,0,106,15
nordiccountries,64,47,15,78,15
nordiccountries,50,86,15,-6,0
nordiccountries,65,28,0,52,15
nordiccountries,68,94,15,74,15
nordiccountries,70,119,15,56,15
nordiccountries,61,14,0,68,15
nordiccountries,54,101,15,-28,0
nordiccountries,60,64,15,18,0
nordiccountries,53,-10,0,59,15
nordiccountries,73,77,15,28,0
nordiccountries,92,91,0,109,15
nordiccountries,64,110,15,81,15
nordiccountries,82,86,15,63,15
nordiccountries,74,36,0,74,15
nordiccountries,57,39,15,39,15
nordiccountries,69,88,0,106,15
nordiccountries,75,95,0,72,15
nordiccountries,57,107,15,-16,0
nordiccountries,85,115,0,120,15
nordiccountries,66,42,0,65,15
nordiccountries,55,89,15,-9,0
nordiccountries,64,102,0,108,15
nordiccountries,75,115,15,-8,0
nordiccountries,69,46,15,58,15
nordiccountries,78,61,0,89,15
nordiccountries,59,32,0,99,15
nordiccountries,68,118,15,55,15
nordiccountries,60,73,0,87,15
nordiccountries,61,38,15,67,15
nordiccountries,69,40,0,56,15
nordiccountries,64,105,15,15,0
nordiccountries,64,38,0,67,15
nordiccountries,61,51,0,86,15
nordiccountries,58,38,0,34,15
nordiccountries,75,83,0,74,15
nordiccountries,90,110,15,-8,0
nordiccountries,62,113,15,3,0
nordiccountries,77,27,0,73,15
nordiccountries,58,74,15,10,0
nordiccountries,59,96,15,-18,0
nordiccountries,69,73,15,35,0
nordiccountries,57,30,0,41,15
